colour	x	y	group	key	clickSelects	showSelected1	showSelected2	PANEL
#0591F5	31	4716	5	Maisonneuve 1	Maisonneuve 1	May 2013	Maisonneuve 1	2
#0591F5	31	3236	5	Maisonneuve 1	Maisonneuve 1	July 2013	Maisonneuve 1	2
#0591F5	31	1701	5	Maisonneuve 1	Maisonneuve 1	August 2013	Maisonneuve 1	2
#FC9D31	1	3051	6	Maisonneuve 2	Maisonneuve 2	July 2009	Maisonneuve 2	2
#FC9D31	1	3351	6	Maisonneuve 2	Maisonneuve 2	August 2009	Maisonneuve 2	2
#FC9D31	1	5765	6	Maisonneuve 2	Maisonneuve 2	September 2009	Maisonneuve 2	2
#FC9D31	1	3528	6	Maisonneuve 2	Maisonneuve 2	October 2009	Maisonneuve 2	2
#FC9D31	1	1273	6	Maisonneuve 2	Maisonneuve 2	November 2009	Maisonneuve 2	2
#FC9D31	1	1473	6	Maisonneuve 2	Maisonneuve 2	December 2009	Maisonneuve 2	2
#FC9D31	1	37	6	Maisonneuve 2	Maisonneuve 2	January 2010	Maisonneuve 2	2
#FC9D31	1	348	6	Maisonneuve 2	Maisonneuve 2	February 2010	Maisonneuve 2	2
#FC9D31	1	647	6	Maisonneuve 2	Maisonneuve 2	March 2010	Maisonneuve 2	2
#FC9D31	1	2767	6	Maisonneuve 2	Maisonneuve 2	April 2010	Maisonneuve 2	2
#FC9D31	1	2391	6	Maisonneuve 2	Maisonneuve 2	May 2010	Maisonneuve 2	2
#FC9D31	1	3255	6	Maisonneuve 2	Maisonneuve 2	June 2010	Maisonneuve 2	2
#FC9D31	1	3380	6	Maisonneuve 2	Maisonneuve 2	July 2010	Maisonneuve 2	2
#FC9D31	1	3768	6	Maisonneuve 2	Maisonneuve 2	August 2010	Maisonneuve 2	2
#FC9D31	1	6290	6	Maisonneuve 2	Maisonneuve 2	September 2010	Maisonneuve 2	2
#FC9D31	1	3296	6	Maisonneuve 2	Maisonneuve 2	October 2010	Maisonneuve 2	2
#FC9D31	1	3121	6	Maisonneuve 2	Maisonneuve 2	November 2010	Maisonneuve 2	2
#FC9D31	1	834	6	Maisonneuve 2	Maisonneuve 2	December 2010	Maisonneuve 2	2
#FC9D31	1	110	6	Maisonneuve 2	Maisonneuve 2	January 2011	Maisonneuve 2	2
#FC9D31	1	398	6	Maisonneuve 2	Maisonneuve 2	February 2011	Maisonneuve 2	2
#FC9D31	1	333	6	Maisonneuve 2	Maisonneuve 2	March 2011	Maisonneuve 2	2
#FC9D31	1	1185	6	Maisonneuve 2	Maisonneuve 2	April 2011	Maisonneuve 2	2
#FC9D31	1	3964	6	Maisonneuve 2	Maisonneuve 2	May 2011	Maisonneuve 2	2
#FC9D31	1	7410	6	Maisonneuve 2	Maisonneuve 2	June 2011	Maisonneuve 2	2
#FC9D31	1	4512	6	Maisonneuve 2	Maisonneuve 2	July 2011	Maisonneuve 2	2
#FC9D31	1	4954	6	Maisonneuve 2	Maisonneuve 2	August 2011	Maisonneuve 2	2
#FC9D31	1	7267	6	Maisonneuve 2	Maisonneuve 2	September 2011	Maisonneuve 2	2
#FC9D31	1	1598	6	Maisonneuve 2	Maisonneuve 2	October 2011	Maisonneuve 2	2
#FC9D31	1	4410	6	Maisonneuve 2	Maisonneuve 2	November 2011	Maisonneuve 2	2
#FC9D31	1	51	6	Maisonneuve 2	Maisonneuve 2	January 2012	Maisonneuve 2	2
#FC9D31	1	271	6	Maisonneuve 2	Maisonneuve 2	February 2012	Maisonneuve 2	2
#FC9D31	1	199	6	Maisonneuve 2	Maisonneuve 2	March 2012	Maisonneuve 2	2
#FC9D31	1	824	6	Maisonneuve 2	Maisonneuve 2	April 2012	Maisonneuve 2	2
#FC9D31	1	2766	6	Maisonneuve 2	Maisonneuve 2	May 2012	Maisonneuve 2	2
#FC9D31	1	7175	6	Maisonneuve 2	Maisonneuve 2	June 2012	Maisonneuve 2	2
#FC9D31	1	3935	6	Maisonneuve 2	Maisonneuve 2	July 2012	Maisonneuve 2	2
#FC9D31	1	5846	6	Maisonneuve 2	Maisonneuve 2	August 2012	Maisonneuve 2	2
#FC9D31	1	3917	6	Maisonneuve 2	Maisonneuve 2	September 2012	Maisonneuve 2	2
#FC9D31	1	3830	6	Maisonneuve 2	Maisonneuve 2	October 2012	Maisonneuve 2	2
#FC9D31	1	3082	6	Maisonneuve 2	Maisonneuve 2	November 2012	Maisonneuve 2	2
#FC9D31	1	325	6	Maisonneuve 2	Maisonneuve 2	February 2013	Maisonneuve 2	2
#FC9D31	1	442	6	Maisonneuve 2	Maisonneuve 2	March 2013	Maisonneuve 2	2
#FC9D31	1	608	6	Maisonneuve 2	Maisonneuve 2	April 2013	Maisonneuve 2	2
#FC9D31	1	6797	6	Maisonneuve 2	Maisonneuve 2	May 2013	Maisonneuve 2	2
#FC9D31	1	4256	6	Maisonneuve 2	Maisonneuve 2	June 2013	Maisonneuve 2	2
#FC9D31	1	3628	6	Maisonneuve 2	Maisonneuve 2	July 2013	Maisonneuve 2	2
#FC9D31	1	4769	6	Maisonneuve 2	Maisonneuve 2	August 2013	Maisonneuve 2	2
#FC9D31	1	3991	6	Maisonneuve 2	Maisonneuve 2	September 2013	Maisonneuve 2	2
#FC9D31	2	4525	6	Maisonneuve 2	Maisonneuve 2	July 2009	Maisonneuve 2	2
#FC9D31	2	1293	6	Maisonneuve 2	Maisonneuve 2	August 2009	Maisonneuve 2	2
#FC9D31	2	5517	6	Maisonneuve 2	Maisonneuve 2	September 2009	Maisonneuve 2	2
#FC9D31	2	3735	6	Maisonneuve 2	Maisonneuve 2	October 2009	Maisonneuve 2	2
#FC9D31	2	3006	6	Maisonneuve 2	Maisonneuve 2	November 2009	Maisonneuve 2	2
#FC9D31	2	1867	6	Maisonneuve 2	Maisonneuve 2	December 2009	Maisonneuve 2	2
#FC9D31	2	47	6	Maisonneuve 2	Maisonneuve 2	January 2010	Maisonneuve 2	2
#FC9D31	2	366	6	Maisonneuve 2	Maisonneuve 2	February 2010	Maisonneuve 2	2
#FC9D31	2	945	6	Maisonneuve 2	Maisonneuve 2	March 2010	Maisonneuve 2	2
#FC9D31	2	2387	6	Maisonneuve 2	Maisonneuve 2	April 2010	Maisonneuve 2	2
#FC9D31	2	2647	6	Maisonneuve 2	Maisonneuve 2	May 2010	Maisonneuve 2	2
#FC9D31	2	7204	6	Maisonneuve 2	Maisonneuve 2	June 2010	Maisonneuve 2	2
#FC9D31	2	5622	6	Maisonneuve 2	Maisonneuve 2	July 2010	Maisonneuve 2	2
#FC9D31	2	5189	6	Maisonneuve 2	Maisonneuve 2	August 2010	Maisonneuve 2	2
#FC9D31	2	6019	6	Maisonneuve 2	Maisonneuve 2	September 2010	Maisonneuve 2	2
#FC9D31	2	2738	6	Maisonneuve 2	Maisonneuve 2	October 2010	Maisonneuve 2	2
#FC9D31	2	3513	6	Maisonneuve 2	Maisonneuve 2	November 2010	Maisonneuve 2	2
#FC9D31	2	1485	6	Maisonneuve 2	Maisonneuve 2	December 2010	Maisonneuve 2	2
#FC9D31	2	169	6	Maisonneuve 2	Maisonneuve 2	January 2011	Maisonneuve 2	2
#FC9D31	2	89	6	Maisonneuve 2	Maisonneuve 2	February 2011	Maisonneuve 2	2
#FC9D31	2	378	6	Maisonneuve 2	Maisonneuve 2	March 2011	Maisonneuve 2	2
#FC9D31	2	1164	6	Maisonneuve 2	Maisonneuve 2	April 2011	Maisonneuve 2	2
#FC9D31	2	3675	6	Maisonneuve 2	Maisonneuve 2	May 2011	Maisonneuve 2	2
#FC9D31	2	5903	6	Maisonneuve 2	Maisonneuve 2	June 2011	Maisonneuve 2	2
#FC9D31	2	4974	6	Maisonneuve 2	Maisonneuve 2	July 2011	Maisonneuve 2	2
#FC9D31	2	6606	6	Maisonneuve 2	Maisonneuve 2	August 2011	Maisonneuve 2	2
#FC9D31	2	6885	6	Maisonneuve 2	Maisonneuve 2	September 2011	Maisonneuve 2	2
#FC9D31	2	754	6	Maisonneuve 2	Maisonneuve 2	October 2011	Maisonneuve 2	2
#FC9D31	2	4658	6	Maisonneuve 2	Maisonneuve 2	November 2011	Maisonneuve 2	2
#FC9D31	2	153	6	Maisonneuve 2	Maisonneuve 2	January 2012	Maisonneuve 2	2
#FC9D31	2	345	6	Maisonneuve 2	Maisonneuve 2	February 2012	Maisonneuve 2	2
#FC9D31	2	283	6	Maisonneuve 2	Maisonneuve 2	March 2012	Maisonneuve 2	2
#FC9D31	2	2853	6	Maisonneuve 2	Maisonneuve 2	April 2012	Maisonneuve 2	2
#FC9D31	2	4731	6	Maisonneuve 2	Maisonneuve 2	May 2012	Maisonneuve 2	2
#FC9D31	2	1289	6	Maisonneuve 2	Maisonneuve 2	June 2012	Maisonneuve 2	2
#FC9D31	2	3998	6	Maisonneuve 2	Maisonneuve 2	July 2012	Maisonneuve 2	2
#FC9D31	2	6956	6	Maisonneuve 2	Maisonneuve 2	August 2012	Maisonneuve 2	2
#FC9D31	2	3827	6	Maisonneuve 2	Maisonneuve 2	September 2012	Maisonneuve 2	2
#FC9D31	2	5845	6	Maisonneuve 2	Maisonneuve 2	October 2012	Maisonneuve 2	2
#FC9D31	2	2277	6	Maisonneuve 2	Maisonneuve 2	November 2012	Maisonneuve 2	2
#FC9D31	2	103	6	Maisonneuve 2	Maisonneuve 2	February 2013	Maisonneuve 2	2
#FC9D31	2	184	6	Maisonneuve 2	Maisonneuve 2	March 2013	Maisonneuve 2	2
#FC9D31	2	1316	6	Maisonneuve 2	Maisonneuve 2	April 2013	Maisonneuve 2	2
#FC9D31	2	7176	6	Maisonneuve 2	Maisonneuve 2	May 2013	Maisonneuve 2	2
#FC9D31	2	3380	6	Maisonneuve 2	Maisonneuve 2	June 2013	Maisonneuve 2	2
#FC9D31	2	5855	6	Maisonneuve 2	Maisonneuve 2	July 2013	Maisonneuve 2	2
#FC9D31	2	5463	6	Maisonneuve 2	Maisonneuve 2	August 2013	Maisonneuve 2	2
#FC9D31	2	2073	6	Maisonneuve 2	Maisonneuve 2	September 2013	Maisonneuve 2	2
#FC9D31	3	3069	6	Maisonneuve 2	Maisonneuve 2	July 2009	Maisonneuve 2	2
#FC9D31	3	4853	6	Maisonneuve 2	Maisonneuve 2	August 2009	Maisonneuve 2	2
#FC9D31	3	5762	6	Maisonneuve 2	Maisonneuve 2	September 2009	Maisonneuve 2	2
#FC9D31	3	1362	6	Maisonneuve 2	Maisonneuve 2	October 2009	Maisonneuve 2	2
#FC9D31	3	2246	6	Maisonneuve 2	Maisonneuve 2	November 2009	Maisonneuve 2	2
#FC9D31	3	921	6	Maisonneuve 2	Maisonneuve 2	December 2009	Maisonneuve 2	2
#FC9D31	3	56	6	Maisonneuve 2	Maisonneuve 2	January 2010	Maisonneuve 2	2
#FC9D31	3	444	6	Maisonneuve 2	Maisonneuve 2	February 2010	Maisonneuve 2	2
#FC9D31	3	983	6	Maisonneuve 2	Maisonneuve 2	March 2010	Maisonneuve 2	2
#FC9D31	3	2282	6	Maisonneuve 2	Maisonneuve 2	April 2010	Maisonneuve 2	2
#FC9D31	3	3480	6	Maisonneuve 2	Maisonneuve 2	May 2010	Maisonneuve 2	2
#FC9D31	3	4649	6	Maisonneuve 2	Maisonneuve 2	June 2010	Maisonneuve 2	2
#FC9D31	3	4387	6	Maisonneuve 2	Maisonneuve 2	July 2010	Maisonneuve 2	2
#FC9D31	3	2305	6	Maisonneuve 2	Maisonneuve 2	August 2010	Maisonneuve 2	2
#FC9D31	3	6228	6	Maisonneuve 2	Maisonneuve 2	September 2010	Maisonneuve 2	2
#FC9D31	3	2221	6	Maisonneuve 2	Maisonneuve 2	October 2010	Maisonneuve 2	2
#FC9D31	3	3761	6	Maisonneuve 2	Maisonneuve 2	November 2010	Maisonneuve 2	2
#FC9D31	3	1440	6	Maisonneuve 2	Maisonneuve 2	December 2010	Maisonneuve 2	2
#FC9D31	3	329	6	Maisonneuve 2	Maisonneuve 2	January 2011	Maisonneuve 2	2
#FC9D31	3	276	6	Maisonneuve 2	Maisonneuve 2	February 2011	Maisonneuve 2	2
#FC9D31	3	373	6	Maisonneuve 2	Maisonneuve 2	March 2011	Maisonneuve 2	2
#FC9D31	3	1213	6	Maisonneuve 2	Maisonneuve 2	April 2011	Maisonneuve 2	2
#FC9D31	3	2418	6	Maisonneuve 2	Maisonneuve 2	May 2011	Maisonneuve 2	2
#FC9D31	3	7502	6	Maisonneuve 2	Maisonneuve 2	June 2011	Maisonneuve 2	2
#FC9D31	3	4201	6	Maisonneuve 2	Maisonneuve 2	July 2011	Maisonneuve 2	2
#FC9D31	3	7374	6	Maisonneuve 2	Maisonneuve 2	August 2011	Maisonneuve 2	2
#FC9D31	3	4130	6	Maisonneuve 2	Maisonneuve 2	September 2011	Maisonneuve 2	2
#FC9D31	3	3039	6	Maisonneuve 2	Maisonneuve 2	October 2011	Maisonneuve 2	2
#FC9D31	3	3513	6	Maisonneuve 2	Maisonneuve 2	November 2011	Maisonneuve 2	2
#FC9D31	3	248	6	Maisonneuve 2	Maisonneuve 2	January 2012	Maisonneuve 2	2
#FC9D31	3	301	6	Maisonneuve 2	Maisonneuve 2	February 2012	Maisonneuve 2	2
#FC9D31	3	133	6	Maisonneuve 2	Maisonneuve 2	March 2012	Maisonneuve 2	2
#FC9D31	3	3556	6	Maisonneuve 2	Maisonneuve 2	April 2012	Maisonneuve 2	2
#FC9D31	3	4943	6	Maisonneuve 2	Maisonneuve 2	May 2012	Maisonneuve 2	2
#FC9D31	3	3768	6	Maisonneuve 2	Maisonneuve 2	June 2012	Maisonneuve 2	2
#FC9D31	3	7416	6	Maisonneuve 2	Maisonneuve 2	July 2012	Maisonneuve 2	2
#FC9D31	3	6427	6	Maisonneuve 2	Maisonneuve 2	August 2012	Maisonneuve 2	2
#FC9D31	3	3718	6	Maisonneuve 2	Maisonneuve 2	September 2012	Maisonneuve 2	2
#FC9D31	3	5475	6	Maisonneuve 2	Maisonneuve 2	October 2012	Maisonneuve 2	2
#FC9D31	3	1137	6	Maisonneuve 2	Maisonneuve 2	November 2012	Maisonneuve 2	2
#FC9D31	3	6	6	Maisonneuve 2	Maisonneuve 2	January 2013	Maisonneuve 2	2
#FC9D31	3	91	6	Maisonneuve 2	Maisonneuve 2	February 2013	Maisonneuve 2	2
#FC9D31	3	101	6	Maisonneuve 2	Maisonneuve 2	March 2013	Maisonneuve 2	2
#FC9D31	3	1470	6	Maisonneuve 2	Maisonneuve 2	April 2013	Maisonneuve 2	2
#FC9D31	3	7000	6	Maisonneuve 2	Maisonneuve 2	May 2013	Maisonneuve 2	2
#FC9D31	3	6291	6	Maisonneuve 2	Maisonneuve 2	June 2013	Maisonneuve 2	2
#FC9D31	3	7486	6	Maisonneuve 2	Maisonneuve 2	July 2013	Maisonneuve 2	2
#FC9D31	3	3712	6	Maisonneuve 2	Maisonneuve 2	August 2013	Maisonneuve 2	2
#FC9D31	3	7127	6	Maisonneuve 2	Maisonneuve 2	September 2013	Maisonneuve 2	2
#FC9D31	4	2325	6	Maisonneuve 2	Maisonneuve 2	July 2009	Maisonneuve 2	2
#FC9D31	4	4350	6	Maisonneuve 2	Maisonneuve 2	August 2009	Maisonneuve 2	2
#FC9D31	4	5327	6	Maisonneuve 2	Maisonneuve 2	September 2009	Maisonneuve 2	2
#FC9D31	4	1620	6	Maisonneuve 2	Maisonneuve 2	October 2009	Maisonneuve 2	2
#FC9D31	4	2693	6	Maisonneuve 2	Maisonneuve 2	November 2009	Maisonneuve 2	2
#FC9D31	4	1472	6	Maisonneuve 2	Maisonneuve 2	December 2009	Maisonneuve 2	2
#FC9D31	4	237	6	Maisonneuve 2	Maisonneuve 2	January 2010	Maisonneuve 2	2
#FC9D31	4	389	6	Maisonneuve 2	Maisonneuve 2	February 2010	Maisonneuve 2	2
#FC9D31	4	1009	6	Maisonneuve 2	Maisonneuve 2	March 2010	Maisonneuve 2	2
#FC9D31	4	1676	6	Maisonneuve 2	Maisonneuve 2	April 2010	Maisonneuve 2	2
#FC9D31	4	4524	6	Maisonneuve 2	Maisonneuve 2	May 2010	Maisonneuve 2	2
#FC9D31	4	6939	6	Maisonneuve 2	Maisonneuve 2	June 2010	Maisonneuve 2	2
#FC9D31	4	3620	6	Maisonneuve 2	Maisonneuve 2	July 2010	Maisonneuve 2	2
#FC9D31	4	4281	6	Maisonneuve 2	Maisonneuve 2	August 2010	Maisonneuve 2	2
#FC9D31	4	2741	6	Maisonneuve 2	Maisonneuve 2	September 2010	Maisonneuve 2	2
#FC9D31	4	5323	6	Maisonneuve 2	Maisonneuve 2	October 2010	Maisonneuve 2	2
#FC9D31	4	2170	6	Maisonneuve 2	Maisonneuve 2	November 2010	Maisonneuve 2	2
#FC9D31	4	374	6	Maisonneuve 2	Maisonneuve 2	December 2010	Maisonneuve 2	2
#FC9D31	4	441	6	Maisonneuve 2	Maisonneuve 2	January 2011	Maisonneuve 2	2
#FC9D31	4	356	6	Maisonneuve 2	Maisonneuve 2	February 2011	Maisonneuve 2	2
#FC9D31	4	417	6	Maisonneuve 2	Maisonneuve 2	March 2011	Maisonneuve 2	2
#FC9D31	4	905	6	Maisonneuve 2	Maisonneuve 2	April 2011	Maisonneuve 2	2
#FC9D31	4	1791	6	Maisonneuve 2	Maisonneuve 2	May 2011	Maisonneuve 2	2
#FC9D31	4	5120	6	Maisonneuve 2	Maisonneuve 2	June 2011	Maisonneuve 2	2
#FC9D31	4	7804	6	Maisonneuve 2	Maisonneuve 2	July 2011	Maisonneuve 2	2
#FC9D31	4	7262	6	Maisonneuve 2	Maisonneuve 2	August 2011	Maisonneuve 2	2
#FC9D31	4	2697	6	Maisonneuve 2	Maisonneuve 2	September 2011	Maisonneuve 2	2
#FC9D31	4	4689	6	Maisonneuve 2	Maisonneuve 2	October 2011	Maisonneuve 2	2
#FC9D31	4	318	6	Maisonneuve 2	Maisonneuve 2	January 2012	Maisonneuve 2	2
#FC9D31	4	119	6	Maisonneuve 2	Maisonneuve 2	February 2012	Maisonneuve 2	2
#FC9D31	4	138	6	Maisonneuve 2	Maisonneuve 2	March 2012	Maisonneuve 2	2
#FC9D31	4	2956	6	Maisonneuve 2	Maisonneuve 2	April 2012	Maisonneuve 2	2
#FC9D31	4	3717	6	Maisonneuve 2	Maisonneuve 2	May 2012	Maisonneuve 2	2
#FC9D31	4	4276	6	Maisonneuve 2	Maisonneuve 2	June 2012	Maisonneuve 2	2
#FC9D31	4	5814	6	Maisonneuve 2	Maisonneuve 2	July 2012	Maisonneuve 2	2
#FC9D31	4	4425	6	Maisonneuve 2	Maisonneuve 2	August 2012	Maisonneuve 2	2
#FC9D31	4	5275	6	Maisonneuve 2	Maisonneuve 2	September 2012	Maisonneuve 2	2
#FC9D31	4	4850	6	Maisonneuve 2	Maisonneuve 2	October 2012	Maisonneuve 2	2
#FC9D31	4	1277	6	Maisonneuve 2	Maisonneuve 2	November 2012	Maisonneuve 2	2
#FC9D31	4	4	6	Maisonneuve 2	Maisonneuve 2	January 2013	Maisonneuve 2	2
#FC9D31	4	389	6	Maisonneuve 2	Maisonneuve 2	February 2013	Maisonneuve 2	2
#FC9D31	4	420	6	Maisonneuve 2	Maisonneuve 2	March 2013	Maisonneuve 2	2
#FC9D31	4	2022	6	Maisonneuve 2	Maisonneuve 2	April 2013	Maisonneuve 2	2
#FC9D31	4	4795	6	Maisonneuve 2	Maisonneuve 2	May 2013	Maisonneuve 2	2
#FC9D31	4	6998	6	Maisonneuve 2	Maisonneuve 2	June 2013	Maisonneuve 2	2
#FC9D31	4	7423	6	Maisonneuve 2	Maisonneuve 2	July 2013	Maisonneuve 2	2
#FC9D31	4	2857	6	Maisonneuve 2	Maisonneuve 2	August 2013	Maisonneuve 2	2
#FC9D31	4	7005	6	Maisonneuve 2	Maisonneuve 2	September 2013	Maisonneuve 2	2
#FC9D31	5	3310	6	Maisonneuve 2	Maisonneuve 2	July 2009	Maisonneuve 2	2
#FC9D31	5	5201	6	Maisonneuve 2	Maisonneuve 2	August 2009	Maisonneuve 2	2
#FC9D31	5	3059	6	Maisonneuve 2	Maisonneuve 2	September 2009	Maisonneuve 2	2
#FC9D31	5	3801	6	Maisonneuve 2	Maisonneuve 2	October 2009	Maisonneuve 2	2
#FC9D31	5	2469	6	Maisonneuve 2	Maisonneuve 2	November 2009	Maisonneuve 2	2
#FC9D31	5	746	6	Maisonneuve 2	Maisonneuve 2	December 2009	Maisonneuve 2	2
#FC9D31	5	309	6	Maisonneuve 2	Maisonneuve 2	January 2010	Maisonneuve 2	2
#FC9D31	5	397	6	Maisonneuve 2	Maisonneuve 2	February 2010	Maisonneuve 2	2
#FC9D31	5	995	6	Maisonneuve 2	Maisonneuve 2	March 2010	Maisonneuve 2	2
#FC9D31	5	1594	6	Maisonneuve 2	Maisonneuve 2	April 2010	Maisonneuve 2	2
#FC9D31	5	5595	6	Maisonneuve 2	Maisonneuve 2	May 2010	Maisonneuve 2	2
#FC9D31	5	2816	6	Maisonneuve 2	Maisonneuve 2	June 2010	Maisonneuve 2	2
#FC9D31	5	6720	6	Maisonneuve 2	Maisonneuve 2	July 2010	Maisonneuve 2	2
#FC9D31	5	5540	6	Maisonneuve 2	Maisonneuve 2	August 2010	Maisonneuve 2	2
#FC9D31	5	2665	6	Maisonneuve 2	Maisonneuve 2	September 2010	Maisonneuve 2	2
#FC9D31	5	5959	6	Maisonneuve 2	Maisonneuve 2	October 2010	Maisonneuve 2	2
#FC9D31	5	1492	6	Maisonneuve 2	Maisonneuve 2	November 2010	Maisonneuve 2	2
#FC9D31	5	335	6	Maisonneuve 2	Maisonneuve 2	December 2010	Maisonneuve 2	2
#FC9D31	5	415	6	Maisonneuve 2	Maisonneuve 2	January 2011	Maisonneuve 2	2
#FC9D31	5	178	6	Maisonneuve 2	Maisonneuve 2	February 2011	Maisonneuve 2	2
#FC9D31	5	100	6	Maisonneuve 2	Maisonneuve 2	March 2011	Maisonneuve 2	2
#FC9D31	5	1109	6	Maisonneuve 2	Maisonneuve 2	April 2011	Maisonneuve 2	2
#FC9D31	5	1626	6	Maisonneuve 2	Maisonneuve 2	May 2011	Maisonneuve 2	2
#FC9D31	5	4933	6	Maisonneuve 2	Maisonneuve 2	June 2011	Maisonneuve 2	2
#FC9D31	5	7970	6	Maisonneuve 2	Maisonneuve 2	July 2011	Maisonneuve 2	2
#FC9D31	5	6903	6	Maisonneuve 2	Maisonneuve 2	August 2011	Maisonneuve 2	2
#FC9D31	5	1373	6	Maisonneuve 2	Maisonneuve 2	September 2011	Maisonneuve 2	2
#FC9D31	5	6030	6	Maisonneuve 2	Maisonneuve 2	October 2011	Maisonneuve 2	2
#FC9D31	5	330	6	Maisonneuve 2	Maisonneuve 2	January 2012	Maisonneuve 2	2
#FC9D31	5	133	6	Maisonneuve 2	Maisonneuve 2	February 2012	Maisonneuve 2	2
#FC9D31	5	363	6	Maisonneuve 2	Maisonneuve 2	March 2012	Maisonneuve 2	2
#FC9D31	5	3273	6	Maisonneuve 2	Maisonneuve 2	April 2012	Maisonneuve 2	2
#FC9D31	5	3696	6	Maisonneuve 2	Maisonneuve 2	May 2012	Maisonneuve 2	2
#FC9D31	5	7302	6	Maisonneuve 2	Maisonneuve 2	June 2012	Maisonneuve 2	2
#FC9D31	5	7764	6	Maisonneuve 2	Maisonneuve 2	July 2012	Maisonneuve 2	2
#FC9D31	5	2327	6	Maisonneuve 2	Maisonneuve 2	August 2012	Maisonneuve 2	2
#FC9D31	5	7110	6	Maisonneuve 2	Maisonneuve 2	September 2012	Maisonneuve 2	2
#FC9D31	5	4688	6	Maisonneuve 2	Maisonneuve 2	October 2012	Maisonneuve 2	2
#FC9D31	5	3221	6	Maisonneuve 2	Maisonneuve 2	November 2012	Maisonneuve 2	2
#FC9D31	5	3	6	Maisonneuve 2	Maisonneuve 2	January 2013	Maisonneuve 2	2
#FC9D31	5	407	6	Maisonneuve 2	Maisonneuve 2	February 2013	Maisonneuve 2	2
#FC9D31	5	577	6	Maisonneuve 2	Maisonneuve 2	March 2013	Maisonneuve 2	2
#FC9D31	5	1384	6	Maisonneuve 2	Maisonneuve 2	April 2013	Maisonneuve 2	2
#FC9D31	5	4724	6	Maisonneuve 2	Maisonneuve 2	May 2013	Maisonneuve 2	2
#FC9D31	5	7431	6	Maisonneuve 2	Maisonneuve 2	June 2013	Maisonneuve 2	2
#FC9D31	5	6677	6	Maisonneuve 2	Maisonneuve 2	July 2013	Maisonneuve 2	2
#FC9D31	5	6407	6	Maisonneuve 2	Maisonneuve 2	August 2013	Maisonneuve 2	2
#FC9D31	5	7109	6	Maisonneuve 2	Maisonneuve 2	September 2013	Maisonneuve 2	2
#FC9D31	6	4249	6	Maisonneuve 2	Maisonneuve 2	July 2009	Maisonneuve 2	2
#FC9D31	6	4298	6	Maisonneuve 2	Maisonneuve 2	August 2009	Maisonneuve 2	2
#FC9D31	6	2794	6	Maisonneuve 2	Maisonneuve 2	September 2009	Maisonneuve 2	2
#FC9D31	6	4610	6	Maisonneuve 2	Maisonneuve 2	October 2009	Maisonneuve 2	2
#FC9D31	6	2317	6	Maisonneuve 2	Maisonneuve 2	November 2009	Maisonneuve 2	2
#FC9D31	6	679	6	Maisonneuve 2	Maisonneuve 2	December 2009	Maisonneuve 2	2
#FC9D31	6	339	6	Maisonneuve 2	Maisonneuve 2	January 2010	Maisonneuve 2	2
#FC9D31	6	149	6	Maisonneuve 2	Maisonneuve 2	February 2010	Maisonneuve 2	2
#FC9D31	6	820	6	Maisonneuve 2	Maisonneuve 2	March 2010	Maisonneuve 2	2
#FC9D31	6	3105	6	Maisonneuve 2	Maisonneuve 2	April 2010	Maisonneuve 2	2
#FC9D31	6	4349	6	Maisonneuve 2	Maisonneuve 2	May 2010	Maisonneuve 2	2
#FC9D31	6	1234	6	Maisonneuve 2	Maisonneuve 2	June 2010	Maisonneuve 2	2
#FC9D31	6	6698	6	Maisonneuve 2	Maisonneuve 2	July 2010	Maisonneuve 2	2
#FC9D31	6	5500	6	Maisonneuve 2	Maisonneuve 2	August 2010	Maisonneuve 2	2
#FC9D31	6	2367	6	Maisonneuve 2	Maisonneuve 2	September 2010	Maisonneuve 2	2
#FC9D31	6	3359	6	Maisonneuve 2	Maisonneuve 2	October 2010	Maisonneuve 2	2
#FC9D31	6	1512	6	Maisonneuve 2	Maisonneuve 2	November 2010	Maisonneuve 2	2
#FC9D31	6	580	6	Maisonneuve 2	Maisonneuve 2	December 2010	Maisonneuve 2	2
#FC9D31	6	429	6	Maisonneuve 2	Maisonneuve 2	January 2011	Maisonneuve 2	2
#FC9D31	6	76	6	Maisonneuve 2	Maisonneuve 2	February 2011	Maisonneuve 2	2
#FC9D31	6	26	6	Maisonneuve 2	Maisonneuve 2	March 2011	Maisonneuve 2	2
#FC9D31	6	2196	6	Maisonneuve 2	Maisonneuve 2	April 2011	Maisonneuve 2	2
#FC9D31	6	4163	6	Maisonneuve 2	Maisonneuve 2	May 2011	Maisonneuve 2	2
#FC9D31	6	7668	6	Maisonneuve 2	Maisonneuve 2	June 2011	Maisonneuve 2	2
#FC9D31	6	5938	6	Maisonneuve 2	Maisonneuve 2	July 2011	Maisonneuve 2	2
#FC9D31	6	4629	6	Maisonneuve 2	Maisonneuve 2	August 2011	Maisonneuve 2	2
#FC9D31	6	7062	6	Maisonneuve 2	Maisonneuve 2	September 2011	Maisonneuve 2	2
#FC9D31	6	5682	6	Maisonneuve 2	Maisonneuve 2	October 2011	Maisonneuve 2	2
#FC9D31	6	244	6	Maisonneuve 2	Maisonneuve 2	January 2012	Maisonneuve 2	2
#FC9D31	6	425	6	Maisonneuve 2	Maisonneuve 2	February 2012	Maisonneuve 2	2
#FC9D31	6	437	6	Maisonneuve 2	Maisonneuve 2	March 2012	Maisonneuve 2	2
