colour	x	y	key	tooltip	clickSelects	showSelected1	showSelected2	PANEL	fill
#FB8072	9	268	9 du Parc	268 cyclists counted at du Parc on 2012-03-09	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	10	165	10 du Parc	165 cyclists counted at du Parc on 2012-03-10	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	11	289	11 du Parc	289 cyclists counted at du Parc on 2012-03-11	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	12	747	12 du Parc	747 cyclists counted at du Parc on 2012-03-12	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	13	425	13 du Parc	425 cyclists counted at du Parc on 2012-03-13	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	14	451	14 du Parc	451 cyclists counted at du Parc on 2012-03-14	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	15	631	15 du Parc	631 cyclists counted at du Parc on 2012-03-15	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	16	419	16 du Parc	419 cyclists counted at du Parc on 2012-03-16	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	17	468	17 du Parc	468 cyclists counted at du Parc on 2012-03-17	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	18	1021	18 du Parc	1021 cyclists counted at du Parc on 2012-03-18	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	19	1609	19 du Parc	1609 cyclists counted at du Parc on 2012-03-19	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	20	1955	20 du Parc	1955 cyclists counted at du Parc on 2012-03-20	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	21	2225	21 du Parc	2225 cyclists counted at du Parc on 2012-03-21	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	22	1958	22 du Parc	1958 cyclists counted at du Parc on 2012-03-22	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	23	1791	23 du Parc	1791 cyclists counted at du Parc on 2012-03-23	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	24	635	24 du Parc	635 cyclists counted at du Parc on 2012-03-24	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	25	427	25 du Parc	427 cyclists counted at du Parc on 2012-03-25	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	26	965	26 du Parc	965 cyclists counted at du Parc on 2012-03-26	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	27	972	27 du Parc	972 cyclists counted at du Parc on 2012-03-27	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	28	486	28 du Parc	486 cyclists counted at du Parc on 2012-03-28	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	29	807	29 du Parc	807 cyclists counted at du Parc on 2012-03-29	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	30	957	30 du Parc	957 cyclists counted at du Parc on 2012-03-30	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	31	706	31 du Parc	706 cyclists counted at du Parc on 2012-03-31	du Parc	du Parc	March 2012	2	#FB8072
#FB8072	1	471	1 du Parc	471 cyclists counted at du Parc on 2012-04-01	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	2	1614	2 du Parc	1614 cyclists counted at du Parc on 2012-04-02	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	3	1880	3 du Parc	1880 cyclists counted at du Parc on 2012-04-03	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	4	1666	4 du Parc	1666 cyclists counted at du Parc on 2012-04-04	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	5	1699	5 du Parc	1699 cyclists counted at du Parc on 2012-04-05	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	6	975	6 du Parc	975 cyclists counted at du Parc on 2012-04-06	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	7	709	7 du Parc	709 cyclists counted at du Parc on 2012-04-07	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	8	704	8 du Parc	704 cyclists counted at du Parc on 2012-04-08	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	9	605	9 du Parc	605 cyclists counted at du Parc on 2012-04-09	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	10	1736	10 du Parc	1736 cyclists counted at du Parc on 2012-04-10	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	11	1843	11 du Parc	1843 cyclists counted at du Parc on 2012-04-11	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	12	2280	12 du Parc	2280 cyclists counted at du Parc on 2012-04-12	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	13	2358	13 du Parc	2358 cyclists counted at du Parc on 2012-04-13	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	14	1594	14 du Parc	1594 cyclists counted at du Parc on 2012-04-14	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	15	1559	15 du Parc	1559 cyclists counted at du Parc on 2012-04-15	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	16	2677	16 du Parc	2677 cyclists counted at du Parc on 2012-04-16	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	17	2450	17 du Parc	2450 cyclists counted at du Parc on 2012-04-17	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	18	2534	18 du Parc	2534 cyclists counted at du Parc on 2012-04-18	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	19	2877	19 du Parc	2877 cyclists counted at du Parc on 2012-04-19	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	20	1531	20 du Parc	1531 cyclists counted at du Parc on 2012-04-20	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	21	408	21 du Parc	408 cyclists counted at du Parc on 2012-04-21	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	22	654	22 du Parc	654 cyclists counted at du Parc on 2012-04-22	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	23	612	23 du Parc	612 cyclists counted at du Parc on 2012-04-23	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	24	1286	24 du Parc	1286 cyclists counted at du Parc on 2012-04-24	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	25	1800	25 du Parc	1800 cyclists counted at du Parc on 2012-04-25	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	26	1789	26 du Parc	1789 cyclists counted at du Parc on 2012-04-26	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	27	1298	27 du Parc	1298 cyclists counted at du Parc on 2012-04-27	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	28	931	28 du Parc	931 cyclists counted at du Parc on 2012-04-28	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	29	1062	29 du Parc	1062 cyclists counted at du Parc on 2012-04-29	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	30	2446	30 du Parc	2446 cyclists counted at du Parc on 2012-04-30	du Parc	du Parc	April 2012	2	#FB8072
#FB8072	1	1516	1 du Parc	1516 cyclists counted at du Parc on 2012-05-01	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	2	2508	2 du Parc	2508 cyclists counted at du Parc on 2012-05-02	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	3	2577	3 du Parc	2577 cyclists counted at du Parc on 2012-05-03	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	4	1823	4 du Parc	1823 cyclists counted at du Parc on 2012-05-04	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	5	1779	5 du Parc	1779 cyclists counted at du Parc on 2012-05-05	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	6	1879	6 du Parc	1879 cyclists counted at du Parc on 2012-05-06	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	7	3416	7 du Parc	3416 cyclists counted at du Parc on 2012-05-07	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	8	1007	8 du Parc	1007 cyclists counted at du Parc on 2012-05-08	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	9	2340	9 du Parc	2340 cyclists counted at du Parc on 2012-05-09	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	10	2075	10 du Parc	2075 cyclists counted at du Parc on 2012-05-10	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	11	2888	11 du Parc	2888 cyclists counted at du Parc on 2012-05-11	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	12	1805	12 du Parc	1805 cyclists counted at du Parc on 2012-05-12	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	13	1592	13 du Parc	1592 cyclists counted at du Parc on 2012-05-13	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	14	3868	14 du Parc	3868 cyclists counted at du Parc on 2012-05-14	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	15	2650	15 du Parc	2650 cyclists counted at du Parc on 2012-05-15	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	16	3057	16 du Parc	3057 cyclists counted at du Parc on 2012-05-16	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	17	3408	17 du Parc	3408 cyclists counted at du Parc on 2012-05-17	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	18	3196	18 du Parc	3196 cyclists counted at du Parc on 2012-05-18	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	19	1966	19 du Parc	1966 cyclists counted at du Parc on 2012-05-19	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	20	2182	20 du Parc	2182 cyclists counted at du Parc on 2012-05-20	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	21	2044	21 du Parc	2044 cyclists counted at du Parc on 2012-05-21	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	22	1610	22 du Parc	1610 cyclists counted at du Parc on 2012-05-22	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	23	3737	23 du Parc	3737 cyclists counted at du Parc on 2012-05-23	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	24	3792	24 du Parc	3792 cyclists counted at du Parc on 2012-05-24	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	25	3341	25 du Parc	3341 cyclists counted at du Parc on 2012-05-25	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	26	2373	26 du Parc	2373 cyclists counted at du Parc on 2012-05-26	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	27	2073	27 du Parc	2073 cyclists counted at du Parc on 2012-05-27	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	28	2898	28 du Parc	2898 cyclists counted at du Parc on 2012-05-28	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	29	1933	29 du Parc	1933 cyclists counted at du Parc on 2012-05-29	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	30	3817	30 du Parc	3817 cyclists counted at du Parc on 2012-05-30	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	31	3205	31 du Parc	3205 cyclists counted at du Parc on 2012-05-31	du Parc	du Parc	May 2012	2	#FB8072
#FB8072	1	3895	1 du Parc	3895 cyclists counted at du Parc on 2012-06-01	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	2	628	2 du Parc	628 cyclists counted at du Parc on 2012-06-02	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	3	2324	3 du Parc	2324 cyclists counted at du Parc on 2012-06-03	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	4	2168	4 du Parc	2168 cyclists counted at du Parc on 2012-06-04	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	5	3786	5 du Parc	3786 cyclists counted at du Parc on 2012-06-05	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	6	3987	6 du Parc	3987 cyclists counted at du Parc on 2012-06-06	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	7	3972	7 du Parc	3972 cyclists counted at du Parc on 2012-06-07	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	8	3001	8 du Parc	3001 cyclists counted at du Parc on 2012-06-08	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	9	2451	9 du Parc	2451 cyclists counted at du Parc on 2012-06-09	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	10	2328	10 du Parc	2328 cyclists counted at du Parc on 2012-06-10	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	11	3757	11 du Parc	3757 cyclists counted at du Parc on 2012-06-11	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	12	2381	12 du Parc	2381 cyclists counted at du Parc on 2012-06-12	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	13	3825	13 du Parc	3825 cyclists counted at du Parc on 2012-06-13	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	14	4223	14 du Parc	4223 cyclists counted at du Parc on 2012-06-14	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	15	4053	15 du Parc	4053 cyclists counted at du Parc on 2012-06-15	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	16	2337	16 du Parc	2337 cyclists counted at du Parc on 2012-06-16	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	17	2020	17 du Parc	2020 cyclists counted at du Parc on 2012-06-17	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	18	3960	18 du Parc	3960 cyclists counted at du Parc on 2012-06-18	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	19	3438	19 du Parc	3438 cyclists counted at du Parc on 2012-06-19	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	20	3510	20 du Parc	3510 cyclists counted at du Parc on 2012-06-20	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	21	3272	21 du Parc	3272 cyclists counted at du Parc on 2012-06-21	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	22	3252	22 du Parc	3252 cyclists counted at du Parc on 2012-06-22	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	23	1910	23 du Parc	1910 cyclists counted at du Parc on 2012-06-23	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	24	1510	24 du Parc	1510 cyclists counted at du Parc on 2012-06-24	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	25	1440	25 du Parc	1440 cyclists counted at du Parc on 2012-06-25	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	26	2193	26 du Parc	2193 cyclists counted at du Parc on 2012-06-26	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	27	2134	27 du Parc	2134 cyclists counted at du Parc on 2012-06-27	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	28	3523	28 du Parc	3523 cyclists counted at du Parc on 2012-06-28	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	29	3090	29 du Parc	3090 cyclists counted at du Parc on 2012-06-29	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	30	1822	30 du Parc	1822 cyclists counted at du Parc on 2012-06-30	du Parc	du Parc	June 2012	2	#FB8072
#FB8072	1	1777	1 du Parc	1777 cyclists counted at du Parc on 2012-07-01	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	2	1883	2 du Parc	1883 cyclists counted at du Parc on 2012-07-02	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	3	3896	3 du Parc	3896 cyclists counted at du Parc on 2012-07-03	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	4	3070	4 du Parc	3070 cyclists counted at du Parc on 2012-07-04	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	5	3816	5 du Parc	3816 cyclists counted at du Parc on 2012-07-05	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	6	3387	6 du Parc	3387 cyclists counted at du Parc on 2012-07-06	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	7	2132	7 du Parc	2132 cyclists counted at du Parc on 2012-07-07	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	8	2089	8 du Parc	2089 cyclists counted at du Parc on 2012-07-08	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	9	3577	9 du Parc	3577 cyclists counted at du Parc on 2012-07-09	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	10	3749	10 du Parc	3749 cyclists counted at du Parc on 2012-07-10	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	11	3781	11 du Parc	3781 cyclists counted at du Parc on 2012-07-11	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	12	3687	12 du Parc	3687 cyclists counted at du Parc on 2012-07-12	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	13	3088	13 du Parc	3088 cyclists counted at du Parc on 2012-07-13	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	14	1562	14 du Parc	1562 cyclists counted at du Parc on 2012-07-14	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	15	1449	15 du Parc	1449 cyclists counted at du Parc on 2012-07-15	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	16	2965	16 du Parc	2965 cyclists counted at du Parc on 2012-07-16	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	17	1700	17 du Parc	1700 cyclists counted at du Parc on 2012-07-17	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	18	3654	18 du Parc	3654 cyclists counted at du Parc on 2012-07-18	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	19	3777	19 du Parc	3777 cyclists counted at du Parc on 2012-07-19	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	20	3316	20 du Parc	3316 cyclists counted at du Parc on 2012-07-20	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	21	1821	21 du Parc	1821 cyclists counted at du Parc on 2012-07-21	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	22	1788	22 du Parc	1788 cyclists counted at du Parc on 2012-07-22	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	23	2534	23 du Parc	2534 cyclists counted at du Parc on 2012-07-23	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	24	3317	24 du Parc	3317 cyclists counted at du Parc on 2012-07-24	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	25	3622	25 du Parc	3622 cyclists counted at du Parc on 2012-07-25	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	26	3208	26 du Parc	3208 cyclists counted at du Parc on 2012-07-26	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	27	3275	27 du Parc	3275 cyclists counted at du Parc on 2012-07-27	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	28	1767	28 du Parc	1767 cyclists counted at du Parc on 2012-07-28	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	29	1905	29 du Parc	1905 cyclists counted at du Parc on 2012-07-29	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	30	3196	30 du Parc	3196 cyclists counted at du Parc on 2012-07-30	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	31	3222	31 du Parc	3222 cyclists counted at du Parc on 2012-07-31	du Parc	du Parc	July 2012	2	#FB8072
#FB8072	1	2810	1 du Parc	2810 cyclists counted at du Parc on 2012-08-01	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	2	3329	2 du Parc	3329 cyclists counted at du Parc on 2012-08-02	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	3	2789	3 du Parc	2789 cyclists counted at du Parc on 2012-08-03	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	4	1769	4 du Parc	1769 cyclists counted at du Parc on 2012-08-04	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	5	970	5 du Parc	970 cyclists counted at du Parc on 2012-08-05	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	6	3187	6 du Parc	3187 cyclists counted at du Parc on 2012-08-06	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	7	3480	7 du Parc	3480 cyclists counted at du Parc on 2012-08-07	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	8	3403	8 du Parc	3403 cyclists counted at du Parc on 2012-08-08	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	9	2656	9 du Parc	2656 cyclists counted at du Parc on 2012-08-09	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	10	1641	10 du Parc	1641 cyclists counted at du Parc on 2012-08-10	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	11	1043	11 du Parc	1043 cyclists counted at du Parc on 2012-08-11	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	12	1719	12 du Parc	1719 cyclists counted at du Parc on 2012-08-12	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	13	3151	13 du Parc	3151 cyclists counted at du Parc on 2012-08-13	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	14	3260	14 du Parc	3260 cyclists counted at du Parc on 2012-08-14	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	15	2686	15 du Parc	2686 cyclists counted at du Parc on 2012-08-15	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	16	3366	16 du Parc	3366 cyclists counted at du Parc on 2012-08-16	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	17	2581	17 du Parc	2581 cyclists counted at du Parc on 2012-08-17	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	18	1864	18 du Parc	1864 cyclists counted at du Parc on 2012-08-18	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	19	1758	19 du Parc	1758 cyclists counted at du Parc on 2012-08-19	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	20	3332	20 du Parc	3332 cyclists counted at du Parc on 2012-08-20	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	21	3369	21 du Parc	3369 cyclists counted at du Parc on 2012-08-21	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	22	3774	22 du Parc	3774 cyclists counted at du Parc on 2012-08-22	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	23	3573	23 du Parc	3573 cyclists counted at du Parc on 2012-08-23	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	24	3312	24 du Parc	3312 cyclists counted at du Parc on 2012-08-24	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	25	1726	25 du Parc	1726 cyclists counted at du Parc on 2012-08-25	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	26	1750	26 du Parc	1750 cyclists counted at du Parc on 2012-08-26	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	27	2762	27 du Parc	2762 cyclists counted at du Parc on 2012-08-27	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	28	3420	28 du Parc	3420 cyclists counted at du Parc on 2012-08-28	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	29	3759	29 du Parc	3759 cyclists counted at du Parc on 2012-08-29	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	30	3481	30 du Parc	3481 cyclists counted at du Parc on 2012-08-30	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	31	2541	31 du Parc	2541 cyclists counted at du Parc on 2012-08-31	du Parc	du Parc	August 2012	2	#FB8072
#FB8072	1	1887	1 du Parc	1887 cyclists counted at du Parc on 2012-09-01	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	2	1788	2 du Parc	1788 cyclists counted at du Parc on 2012-09-02	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	3	1620	3 du Parc	1620 cyclists counted at du Parc on 2012-09-03	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	4	3006	4 du Parc	3006 cyclists counted at du Parc on 2012-09-04	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	5	4061	5 du Parc	4061 cyclists counted at du Parc on 2012-09-05	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	6	4014	6 du Parc	4014 cyclists counted at du Parc on 2012-09-06	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	7	3886	7 du Parc	3886 cyclists counted at du Parc on 2012-09-07	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	8	898	8 du Parc	898 cyclists counted at du Parc on 2012-09-08	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	9	2668	9 du Parc	2668 cyclists counted at du Parc on 2012-09-09	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	10	3849	10 du Parc	3849 cyclists counted at du Parc on 2012-09-10	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	11	4314	11 du Parc	4314 cyclists counted at du Parc on 2012-09-11	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	12	4510	12 du Parc	4510 cyclists counted at du Parc on 2012-09-12	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	13	4494	13 du Parc	4494 cyclists counted at du Parc on 2012-09-13	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	14	3574	14 du Parc	3574 cyclists counted at du Parc on 2012-09-14	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	15	1593	15 du Parc	1593 cyclists counted at du Parc on 2012-09-15	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	16	1852	16 du Parc	1852 cyclists counted at du Parc on 2012-09-16	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	17	4076	17 du Parc	4076 cyclists counted at du Parc on 2012-09-17	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	18	2275	18 du Parc	2275 cyclists counted at du Parc on 2012-09-18	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	19	3738	19 du Parc	3738 cyclists counted at du Parc on 2012-09-19	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	20	3991	20 du Parc	3991 cyclists counted at du Parc on 2012-09-20	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	21	2945	21 du Parc	2945 cyclists counted at du Parc on 2012-09-21	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	22	971	22 du Parc	971 cyclists counted at du Parc on 2012-09-22	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	23	1470	23 du Parc	1470 cyclists counted at du Parc on 2012-09-23	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	24	3705	24 du Parc	3705 cyclists counted at du Parc on 2012-09-24	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	25	3712	25 du Parc	3712 cyclists counted at du Parc on 2012-09-25	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	26	3119	26 du Parc	3119 cyclists counted at du Parc on 2012-09-26	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	27	3704	27 du Parc	3704 cyclists counted at du Parc on 2012-09-27	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	28	3309	28 du Parc	3309 cyclists counted at du Parc on 2012-09-28	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	29	1062	29 du Parc	1062 cyclists counted at du Parc on 2012-09-29	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	30	520	30 du Parc	520 cyclists counted at du Parc on 2012-09-30	du Parc	du Parc	September 2012	2	#FB8072
#FB8072	1	2582	1 du Parc	2582 cyclists counted at du Parc on 2012-10-01	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	2	3732	2 du Parc	3732 cyclists counted at du Parc on 2012-10-02	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	3	3415	3 du Parc	3415 cyclists counted at du Parc on 2012-10-03	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	4	3066	4 du Parc	3066 cyclists counted at du Parc on 2012-10-04	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	5	2844	5 du Parc	2844 cyclists counted at du Parc on 2012-10-05	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	6	776	6 du Parc	776 cyclists counted at du Parc on 2012-10-06	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	7	860	7 du Parc	860 cyclists counted at du Parc on 2012-10-07	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	8	1040	8 du Parc	1040 cyclists counted at du Parc on 2012-10-08	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	9	3418	9 du Parc	3418 cyclists counted at du Parc on 2012-10-09	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	10	2608	10 du Parc	2608 cyclists counted at du Parc on 2012-10-10	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	11	3034	11 du Parc	3034 cyclists counted at du Parc on 2012-10-11	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	12	2564	12 du Parc	2564 cyclists counted at du Parc on 2012-10-12	du Parc	du Parc	October 2012	2	#FB8072
#FB8072	13	1183	13 du Parc	1183 cyclists counted at du Parc on 2012-10-13	du Parc	du Parc	October 2012	2	#FB8072
