x	y	group
-73.52799191044	45.55438965	1510
-73.5266021142765	45.55438965	1521
-73.5266839919647	45.55438965	1521
-73.5267599504499	45.55438965	1521
-73.526804036027	45.55438965	1521
-73.526839474178	45.55438965	1521
-73.5268962063504	45.55438965	1521
-73.526913717998	45.55438965	1521
-73.5436688760496	45.5328227602521	1556
-73.5435090369625	45.5329963174737	1556
-73.6224963	45.55438965	1557
-73.6224963	45.55438965	1557
-73.6224963	45.55438965	1557
-73.6224963	45.55438965	1557
-73.6224963	45.55438965	1557
-73.5444204698054	45.5295131220204	1558
-73.5443520360553	45.5296008740457	1558
-73.5447800365081	45.5287848112538	1559
-73.5447212243454	45.5288670672942	1559
-73.545544394734	45.5270233405902	1560
-73.545515799698	45.5271689170354	1560
-73.5454735985022	45.5273108841383	1560
-73.5453535155964	45.5276103544724	1560
-73.5452852154114	45.5277766334834	1560
-73.5451925719357	45.5279197817317	1560
-73.5450939938503	45.5280406266432	1560
-73.5450499824837	45.528133691607	1560
-73.5449911540663	45.5283380733516	1560
-73.5449711569773	45.5284438103193	1560
-73.5240063694953	45.4973702544977	1561
-73.5239499760704	45.497275012496	1561
-73.5239061453786	45.4972274103347	1561
-73.5236645858531	45.4971087671944	1561
-73.5228464337422	45.4967727500044	1561
-73.5220661965667	45.4964900590549	1561
-73.5214902106079	45.4963143813069	1561
-73.521182856158	45.4962284901204	1561
